seed,sim_gens,min_K,max_K,period,init_K,init_dec,init_corin,init_ednrb,init_opt,final_opt,fitness_width,lambda,replicate
4838393829854,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,15,16
4230134916748,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,15,17
3815632951977,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,15,18
8045774658098,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,15,19
7774072610761,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,15,2
7874003684043,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,15,20
4138794560686,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,15,21
3686182209542,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,15,22
7914533966873,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,15,23
1881484092949,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,15,24
2057626384999,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,15,25
8063494737120,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,15,26
4328845301988,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,15,27
8181305330236,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,15,28
8060174716140,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,15,29
3731082469577,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,15,3
1860822038483,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,15,30
8093514894491,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,15,4
3744012532448,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,15,5
3791342813681,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,15,6
3693832250805,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,15,7
8214405519839,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,15,8
4919414925386,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,15,9
8042624639619,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,4,1
3729102461113,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,4,10
4846506268154,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,4,11
8028404575116,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,4,12
2600526005771,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,4,13
1929375689520,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,4,14
8093404894414,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,4,15
4938955149318,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,4,16
4135674548412,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,4,17
4409055628983,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,4,18
4874344408151,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,4,19
4598316244868,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,4,2
8161405235367,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,4,20
4238814945865,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,4,21
4571556025626,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,4,22
1917975467530,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,4,23
4953745311650,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,4,24
7746292401156,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,4,25
7968694270319,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,4,26
7949434155615,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,4,27
4849544112153,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,4,28
7981964335295,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,4,29
4847906273302,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,4,3
2007886113845,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,4,30
4148534599275,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,4,4
4595776226021,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,4,5
2578715696572,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,4,6
4802465946091,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,4,7
3850213164493,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,4,8
4133954539772,80,500,5000,9,2750,F,0.25,0.05,0.13,0.876,0.7805,4,9
2862145949753,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,15,1
8014594507600,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,15,10
8110244990794,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,15,11
7763662537442,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,15,12
4101674410693,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,15,13
4944015213267,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,15,14
2962206518956,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,15,15
8219375539880,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,15,16
3753072582167,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,15,17
4941505175443,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,15,18
3695122255486,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,15,19
8087454871857,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,15,2
4524835667650,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,15,20
4838186210377,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,15,21
4170474686797,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,15,22
4551765870031,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,15,23
1951385811083,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,15,24
4111024452201,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,15,25
3668292106912,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,15,26
3906373545260,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,15,27
4825963399042,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,15,28
3677902168543,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,15,29
8113055003980,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,15,3
8079634823316,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,15,30
7779992677632,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,15,4
4233764928584,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,15,5
4304425204282,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,15,6
4896214660926,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,15,7
3966423862102,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,15,8
3756112602910,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,15,9
3704862316661,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,4,1
1904154988710,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,4,10
4124244505363,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,4,11
4840436225162,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,4,12
7977224312777,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,4,13
3924613648282,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,4,14
7779982677633,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,4,15
7812903008267,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,4,16
4845316251239,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,4,17
7879223715573,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,4,18
1976455948192,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,4,19
8019164534030,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,4,2
7789192758821,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,4,20
3750252566390,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,4,21
4865674327357,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,4,22
4822153215277,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,4,23
3895603475990,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,4,24
4927555014101,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,4,25
4578116082293,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,4,26
4768855716273,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,4,27
4540935783716,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,4,28
4565725979467,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,4,29
8016824516763,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,4,3
7954434184586,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,4,30
4828376147230,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,4,4
4887614566052,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,4,5
7869303641285,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,4,6
7998234412221,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,4,7
4272435079652,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,4,8
2032206244616,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.5446,4,9
4007384056910,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,15,1
4381695524315,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,15,10
7831383177284,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,15,11
4307575216653,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,15,12
3861203233546,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,15,13
3745842544102,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,15,14
4373795491830,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,15,15
1888654428994,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,15,16
4946155238225,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,15,17
3766092663944,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,15,18
8187145357265,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,15,19
3788442796834,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,15,2
8021414543880,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,15,20
3920033623339,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,15,21
7832223193587,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,15,22
7978724315436,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,15,23
7963074234213,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,15,24
8221865552834,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,15,25
8170095284688,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,15,26
8067244761640,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,15,27
4906724813392,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,15,28
4361865433116,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,15,29
3846243140987,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,15,3
7852073455158,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,15,30
8148545171848,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,15,4
3794992827998,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,15,5
7765492551697,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,15,6
7843003347783,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,15,7
4600716264660,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,15,8
4946685245320,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,15,9
8196855411187,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,4,1
3851333169177,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,4,10
4380935522243,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,4,11
3926343656950,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,4,12
1964075881313,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,4,13
2613796229758,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,4,14
8148165171252,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,4,15
4929065027641,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,4,16
3933053690938,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,4,17
2014236149209,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,4,18
4000344028036,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,4,19
4761835656351,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,4,2
4917644913232,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,4,20
1910605224907,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,4,21
1965715889451,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,4,22
8056714703791,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,4,23
4211374841882,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,4,24
3816812964540,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,4,25
7951144165077,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,4,26
7966694260447,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,4,27
4051654211466,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,4,28
7908243932963,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,4,29
4378495512869,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,4,3
2583595768501,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,4,30
8210485491467,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,4,4
4529305704217,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,4,5
4596456231314,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,4,6
1957445848201,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,4,7
4804692456440,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,4,8
3929473673443,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.6562,4,9
4803672450810,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,15,1
4156334633946,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,15,10
4095784385155,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,15,11
4823966117765,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,15,12
4118224478358,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,15,13
4021504106968,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,15,14
7715342098368,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,15,15
3865003263688,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,15,16
4822346100641,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,15,17
4038044169178,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,15,18
4851116293832,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,15,19
4057604236978,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,15,2
3899753502842,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,15,20
3652932019346,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,15,21
4113924463545,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,15,22
7816453044116,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,15,23
3786922785902,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,15,24
4179794719853,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,15,25
4585826144964,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,15,26
1922225649577,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,15,27
4527815689239,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,15,28
4615486384129,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,15,29
7989224378869,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,15,3
4141454570050,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,15,30
4417846074478,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,15,4
7956344195260,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,15,5
4848024107458,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,15,6
8010224484536,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,15,7
4351565388987,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,15,8
4582076114960,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,15,9
2040726290309,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,4,1
4096664386023,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,4,10
8041434636982,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,4,11
7706422037031,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,4,12
8120035040158,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,4,13
4340705348548,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,4,14
4417826074477,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,4,15
4797175917251,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,4,16
7702312000711,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,4,17
8170885286726,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,4,18
3738802506048,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,4,19
4211964844337,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,4,2
4543845805694,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,4,20
2010066125141,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,4,21
4264945054715,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,4,22
8230565591078,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,4,23
4762095658154,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,4,24
4867704339152,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,4,25
3764562656090,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,4,26
7805652927682,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,4,27
7797522857222,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,4,28
7746172399676,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,4,29
8038524625933,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,4,3
4920554940403,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,4,30
7715372098450,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,4,4
4909384830393,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,4,5
4342335353515,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,4,6
1903254976370,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,4,7
7929754063366,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,4,8
3645051981962,80,500,5000,9,2750,F,0.25,0.25,0.13,0.876,0.7805,4,9
4117364474947,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,15,1
4812036012236,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,15,10
7724142190706,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,15,11
4193244762393,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,15,12
3726472442514,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,15,13
3905083536021,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,15,14
4046754196651,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,15,15
7925094045181,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,15,16
4200244795091,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,15,17
3884343404920,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,15,18
4929055027638,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,15,19
7709862059623,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,15,2
7941494121844,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,15,20
4065704271561,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,15,21
3732412473699,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,15,22
3969113875039,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,15,23
3944173749948,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,15,24
4559175927255,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,15,25
4238354945419,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,15,26
4944045213321,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,15,27
4293495164884,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,15,28
4240144954318,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,15,29
3682722193661,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,15,3
7775292623392,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,15,30
8073894800386,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,15,4
3669982116759,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,15,5
7861553551641,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,15,6
7748152416842,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,15,7
4554305889668,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,15,8
8069894778963,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,15,9
8120135040896,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,4,1
7723462184858,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,4,10
1989096015898,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,4,11
4859624265313,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,4,12
2040816290957,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,4,13
4768655712961,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,4,14
8073884800385,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,4,15
4345605368177,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,4,16
7973394290816,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,4,17
4779755781149,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,4,18
4104674424422,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,4,19
4817036049643,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,4,2
1912985270552,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,4,20
4185794737473,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,4,21
4848836276466,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,4,22
4931575066363,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,4,23
4302575196242,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,4,24
7731682276958,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,4,25
8024234556769,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,4,26
7869423642709,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,4,27
7876233696405,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,4,28
8012024492587,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,4,29
4813106018014,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,4,3
4587036155520,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,4,30
4046664196395,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,4,4
1996456053666,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,4,5
4531475716226,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,4,6
2623306366007,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,4,7
7832653199258,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,4,8
4072114298730,80,500,5000,9,2750,T,0,0,0.13,0.876,0.5446,4,9
4396705582490,80,500,5000,9,2750,T,0,0,0.13,0.876,0.6562,15,1
3993663996190,80,500,5000,9,2750,T,0,0,0.13,0.876,0.6562,15,10
4365415446741,80,500,5000,9,2750,T,0,0,0.13,0.876,0.6562,15,11
7859283530529,80,500,5000,9,2750,T,0,0,0.13,0.876,0.6562,15,12
8124425059562,80,500,5000,9,2750,T,0,0,0.13,0.876,0.6562,15,13
4191964758076,80,500,5000,9,2750,T,0,0,0.13,0.876,0.6562,15,14
4781385789016,80,500,5000,9,2750,T,0,0,0.13,0.876,0.6562,15,15
1973155928452,80,500,5000,9,2750,T,0,0,0.13,0.876,0.6562,15,16
3914063590400,80,500,5000,9,2750,T,0,0,0.13,0.876,0.6562,15,17
4905454806492,80,500,5000,9,2750,T,0,0,0.13,0.876,0.6562,15,18
7812152999350,80,500,5000,9,2750,T,0,0,0.13,0.876,0.6562,15,19
8165095255623,80,500,5000,9,2750,T,0,0,0.13,0.876,0.6562,15,2
4572296031975,80,500,5000,9,2750,T,0,0,0.13,0.876,0.6562,15,20
2581605727540,80,500,5000,9,2750,T,0,0,0.13,0.876,0.6562,15,21
8126875072094,80,500,5000,9,2750,T,0,0,0.13,0.876,0.6562,15,22
4602916287177,80,500,5000,9,2750,T,0,0,0.13,0.876,0.6562,15,23
4832986176697,80,500,5000,9,2750,T,0,0,0.13,0.876,0.6562,15,24
3996484006204,80,500,5000,9,2750,T,0,0,0.13,0.876,0.6562,15,25
4812102848433,80,500,5000,9,2750,T,0,0,0.13,0.876,0.6562,15,26
3745812544094,80,500,5000,9,2750,T,0,0,0.13,0.876,0.6562,15,27
7780552682951,80,500,5000,9,2750,T,0,0,0.13,0.876,0.6562,15,28
3837673089642,80,500,5000,9,2750,T,0,0,0.13,0.876,0.6562,15,29
8203075441472,80,500,5000,9,2750,T,0,0,0.13,0.876,0.6562,15,3
4291645155468,80,500,5000,9,2750,T,0,0,0.13,0.876,0.6562,15,30
