seed,sim_gens,init_corin,init_ednrb,init_opt,final_opt,fitness_width,lambda,replicate
2947244540141,80,0.01,0.01,0.13,0.876,0.5446,15,11
3126235138338,80,0.01,0.01,0.13,0.876,0.5446,15,12
7161574904888,80,0.01,0.01,0.13,0.876,0.5446,15,13
3597896353912,80,0.01,0.01,0.13,0.876,0.5446,15,14
3136395173382,80,0.01,0.01,0.13,0.876,0.5446,15,15
1653904598409,80,0.01,0.01,0.13,0.876,0.5446,15,16
3169945299067,80,0.01,0.01,0.13,0.876,0.5446,15,17
7133994773005,80,0.01,0.01,0.13,0.876,0.5446,15,18
2993384691005,80,0.01,0.01,0.13,0.876,0.5446,15,19
3573526253625,80,0.01,0.01,0.13,0.876,0.5446,15,2
1681435271746,80,0.01,0.01,0.13,0.876,0.5446,15,20
3144135204943,80,0.01,0.01,0.13,0.876,0.5446,15,21
3073144974694,80,0.01,0.01,0.13,0.876,0.5446,15,22
4334495161978,80,0.01,0.01,0.13,0.876,0.5446,15,23
3037264851293,80,0.01,0.01,0.13,0.876,0.5446,15,24
3077404993867,80,0.01,0.01,0.13,0.876,0.5446,15,25
3142995196995,80,0.01,0.01,0.13,0.876,0.5446,15,26
7646956182013,80,0.01,0.01,0.13,0.876,0.5446,15,27
2945224537735,80,0.01,0.01,0.13,0.876,0.5446,15,28
7173444960919,80,0.01,0.01,0.13,0.876,0.5446,15,29
3557186188084,80,0.01,0.01,0.13,0.876,0.5446,15,3
4282564631008,80,0.01,0.01,0.13,0.876,0.5446,15,30
7183255015624,80,0.01,0.01,0.13,0.876,0.5446,15,4
7070594490035,80,0.01,0.01,0.13,0.876,0.5446,15,5
7129614731921,80,0.01,0.01,0.13,0.876,0.5446,15,6
4509895459337,80,0.01,0.01,0.13,0.876,0.5446,15,7
7125254709568,80,0.01,0.01,0.13,0.876,0.5446,15,8
3157075258030,80,0.01,0.01,0.13,0.876,0.5446,15,9
3132495162625,80,0.01,0.01,0.13,0.876,0.5446,4,1
4282054630352,80,0.01,0.01,0.13,0.876,0.5446,4,10
7666246294747,80,0.01,0.01,0.13,0.876,0.5446,4,11
3106835081286,80,0.01,0.01,0.13,0.876,0.5446,4,12
3161895273077,80,0.01,0.01,0.13,0.876,0.5446,4,13
2926684488374,80,0.01,0.01,0.13,0.876,0.5446,4,14
7183265015623,80,0.01,0.01,0.13,0.876,0.5446,4,15
4760116214730,80,0.01,0.01,0.13,0.876,0.5446,4,16
3041734865844,80,0.01,0.01,0.13,0.876,0.5446,4,17
3199075391937,80,0.01,0.01,0.13,0.876,0.5446,4,18
7621035927530,80,0.01,0.01,0.13,0.876,0.5446,4,19
2958364571028,80,0.01,0.01,0.13,0.876,0.5446,4,2
3052364902319,80,0.01,0.01,0.13,0.876,0.5446,4,20
7174374962871,80,0.01,0.01,0.13,0.876,0.5446,4,21
3141005186986,80,0.01,0.01,0.13,0.876,0.5446,4,22
4319195008827,80,0.01,0.01,0.13,0.876,0.5446,4,23
7246925333484,80,0.01,0.01,0.13,0.876,0.5446,4,24
4340025198153,80,0.01,0.01,0.13,0.876,0.5446,4,25
3078444998772,80,0.01,0.01,0.13,0.876,0.5446,4,26
4278694608238,80,0.01,0.01,0.13,0.876,0.5446,4,27
1800486294800,80,0.01,0.01,0.13,0.876,0.5446,4,28
4342745209831,80,0.01,0.01,0.13,0.876,0.5446,4,29
2969074607602,80,0.01,0.01,0.13,0.876,0.5446,4,3
4754286101393,80,0.01,0.01,0.13,0.876,0.5446,4,30
3136405173381,80,0.01,0.01,0.13,0.876,0.5446,4,4
3595656345344,80,0.01,0.01,0.13,0.876,0.5446,4,5
5338315489724,80,0.01,0.01,0.13,0.876,0.5446,4,6
4293154728096,80,0.01,0.01,0.13,0.876,0.5446,4,7
2277605635620,80,0.01,0.01,0.13,0.876,0.5446,4,8
3059194924102,80,0.01,0.01,0.13,0.876,0.5446,4,9
3185005345297,80,0.01,0.01,0.13,0.876,0.6562,15,1
2940914522631,80,0.01,0.01,0.13,0.876,0.6562,15,10
7642876139157,80,0.01,0.01,0.13,0.876,0.6562,15,11
3011104762681,80,0.01,0.01,0.13,0.876,0.6562,15,12
7229605245767,80,0.01,0.01,0.13,0.876,0.6562,15,13
2991984683686,80,0.01,0.01,0.13,0.876,0.6562,15,14
3025094812915,80,0.01,0.01,0.13,0.876,0.6562,15,15
4761596231946,80,0.01,0.01,0.13,0.876,0.6562,15,16
3070904968342,80,0.01,0.01,0.13,0.876,0.6562,15,17
3121575124624,80,0.01,0.01,0.13,0.876,0.6562,15,18
7674546351620,80,0.01,0.01,0.13,0.876,0.6562,15,19
2959264576412,80,0.01,0.01,0.13,0.876,0.6562,15,2
7164794916206,80,0.01,0.01,0.13,0.876,0.6562,15,20
4305504860409,80,0.01,0.01,0.13,0.876,0.6562,15,21
7248315345841,80,0.01,0.01,0.13,0.876,0.6562,15,22
3027714825635,80,0.01,0.01,0.13,0.876,0.6562,15,23
4336555178019,80,0.01,0.01,0.13,0.876,0.6562,15,24
3178905323924,80,0.01,0.01,0.13,0.876,0.6562,15,25
7145164832622,80,0.01,0.01,0.13,0.876,0.6562,15,26
2953574557891,80,0.01,0.01,0.13,0.876,0.6562,15,27
3544606134999,80,0.01,0.01,0.13,0.876,0.6562,15,28
7241845306001,80,0.01,0.01,0.13,0.876,0.6562,15,29
4271264555030,80,0.01,0.01,0.13,0.876,0.6562,15,3
7671076328307,80,0.01,0.01,0.13,0.876,0.6562,15,30
1685765357509,80,0.01,0.01,0.13,0.876,0.6562,15,4
3513605893211,80,0.01,0.01,0.13,0.876,0.6562,15,5
4777926387738,80,0.01,0.01,0.13,0.876,0.6562,15,6
7050534462322,80,0.01,0.01,0.13,0.876,0.6562,15,7
3603356371829,80,0.01,0.01,0.13,0.876,0.6562,15,8
3048974891310,80,0.01,0.01,0.13,0.876,0.6562,15,9
7142654820047,80,0.01,0.01,0.13,0.876,0.6562,4,1
7671436330300,80,0.01,0.01,0.13,0.876,0.6562,4,10
2975534625451,80,0.01,0.01,0.13,0.876,0.6562,4,11
3196305386094,80,0.01,0.01,0.13,0.876,0.6562,4,12
7163574914786,80,0.01,0.01,0.13,0.876,0.6562,4,13
3523935974756,80,0.01,0.01,0.13,0.876,0.6562,4,14
1685865360833,80,0.01,0.01,0.13,0.876,0.6562,4,15
7094564567517,80,0.01,0.01,0.13,0.876,0.6562,4,16
3143775201927,80,0.01,0.01,0.13,0.876,0.6562,4,17
4323765068451,80,0.01,0.01,0.13,0.876,0.6562,4,18
7071944491387,80,0.01,0.01,0.13,0.876,0.6562,4,19
7652496211923,80,0.01,0.01,0.13,0.876,0.6562,4,2
4344995245970,80,0.01,0.01,0.13,0.876,0.6562,4,20
3172035302925,80,0.01,0.01,0.13,0.876,0.6562,4,21
3033364838463,80,0.01,0.01,0.13,0.876,0.6562,4,22
4361815363875,80,0.01,0.01,0.13,0.876,0.6562,4,23
7177564986609,80,0.01,0.01,0.13,0.876,0.6562,4,24
3030154830775,80,0.01,0.01,0.13,0.876,0.6562,4,25
1684775324615,80,0.01,0.01,0.13,0.876,0.6562,4,26
7661746265357,80,0.01,0.01,0.13,0.876,0.6562,4,27
7110494622282,80,0.01,0.01,0.13,0.876,0.6562,4,28
3040004859015,80,0.01,0.01,0.13,0.876,0.6562,4,29
3576696268696,80,0.01,0.01,0.13,0.876,0.6562,4,3
4268344523215,80,0.01,0.01,0.13,0.876,0.6562,4,30
3024874812100,80,0.01,0.01,0.13,0.876,0.6562,4,4
7122664686901,80,0.01,0.01,0.13,0.876,0.6562,4,5
7053394465933,80,0.01,0.01,0.13,0.876,0.6562,4,6
7685176389770,80,0.01,0.01,0.13,0.876,0.6562,4,7
4260954471824,80,0.01,0.01,0.13,0.876,0.6562,4,8
7233485264368,80,0.01,0.01,0.13,0.876,0.6562,4,9
7224485226681,80,0.01,0.01,0.13,0.876,0.7805,15,1
1660264699110,80,0.01,0.01,0.13,0.876,0.7805,15,10
7685826390985,80,0.01,0.01,0.13,0.876,0.7805,15,11
7181655003566,80,0.01,0.01,0.13,0.876,0.7805,15,12
7254045369260,80,0.01,0.01,0.13,0.876,0.7805,15,13
2958304571001,80,0.01,0.01,0.13,0.876,0.7805,15,14
4315734938509,80,0.01,0.01,0.13,0.876,0.7805,15,15
3520285956621,80,0.01,0.01,0.13,0.876,0.7805,15,16
3006884746982,80,0.01,0.01,0.13,0.876,0.7805,15,17
7245175325966,80,0.01,0.01,0.13,0.876,0.7805,15,18
1795586218730,80,0.01,0.01,0.13,0.876,0.7805,15,19
1647844495163,80,0.01,0.01,0.13,0.876,0.7805,15,2
4298874806333,80,0.01,0.01,0.13,0.876,0.7805,15,20
3113175099370,80,0.01,0.01,0.13,0.876,0.7805,15,21
3124645134273,80,0.01,0.01,0.13,0.876,0.7805,15,22
7166564930964,80,0.01,0.01,0.13,0.876,0.7805,15,23
1686595395129,80,0.01,0.01,0.13,0.876,0.7805,15,24
4330765139972,80,0.01,0.01,0.13,0.876,0.7805,15,25
7193025076348,80,0.01,0.01,0.13,0.876,0.7805,15,26
7117904660153,80,0.01,0.01,0.13,0.876,0.7805,15,27
3609096390154,80,0.01,0.01,0.13,0.876,0.7805,15,28
4310425121476,80,0.01,0.01,0.13,0.876,0.7805,15,29
4287114664158,80,0.01,0.01,0.13,0.876,0.7805,15,3
3821975564241,80,0.01,0.01,0.13,0.876,0.7805,15,30
7226865237830,80,0.01,0.01,0.13,0.876,0.7805,15,4
4763206238653,80,0.01,0.01,0.13,0.876,0.7805,15,5
3546276141910,80,0.01,0.01,0.13,0.876,0.7805,15,6
2973614623008,80,0.01,0.01,0.13,0.876,0.7805,15,7
7640206119652,80,0.01,0.01,0.13,0.876,0.7805,15,8
3090395060633,80,0.01,0.01,0.13,0.876,0.7805,15,9
4315924939242,80,0.01,0.01,0.13,0.876,0.7805,4,1
5091525550723,80,0.01,0.01,0.13,0.876,0.7805,4,10
7050464462323,80,0.01,0.01,0.13,0.876,0.7805,4,11
7214605191883,80,0.01,0.01,0.13,0.876,0.7805,4,12
3021874805103,80,0.01,0.01,0.13,0.876,0.7805,4,13
4763136238535,80,0.01,0.01,0.13,0.876,0.7805,4,14
3152825236105,80,0.01,0.01,0.13,0.876,0.7805,4,15
2990734678312,80,0.01,0.01,0.13,0.876,0.7805,4,16
4375785402244,80,0.01,0.01,0.13,0.876,0.7805,4,17
7147564844976,80,0.01,0.01,0.13,0.876,0.7805,4,18
4277034593406,80,0.01,0.01,0.13,0.876,0.7805,4,19
7678176365276,80,0.01,0.01,0.13,0.876,0.7805,4,2
7254155369717,80,0.01,0.01,0.13,0.876,0.7805,4,20
4326525108890,80,0.01,0.01,0.13,0.876,0.7805,4,21
3092685068439,80,0.01,0.01,0.13,0.876,0.7805,4,22
3148215223876,80,0.01,0.01,0.13,0.876,0.7805,4,23
7135004776454,80,0.01,0.01,0.13,0.876,0.7805,4,24
3106855081288,80,0.01,0.01,0.13,0.876,0.7805,4,25
4330925140065,80,0.01,0.01,0.13,0.876,0.7805,4,26
1790006032762,80,0.01,0.01,0.13,0.876,0.7805,4,27
7050524462321,80,0.01,0.01,0.13,0.876,0.7805,4,28
3109415087049,80,0.01,0.01,0.13,0.876,0.7805,4,29
3527816027916,80,0.01,0.01,0.13,0.876,0.7805,4,3
2993794694675,80,0.01,0.01,0.13,0.876,0.7805,4,30
3064404937824,80,0.01,0.01,0.13,0.876,0.7805,4,4
2955474565259,80,0.01,0.01,0.13,0.876,0.7805,4,5
1655634618955,80,0.01,0.01,0.13,0.876,0.7805,4,6
3544826136447,80,0.01,0.01,0.13,0.876,0.7805,4,7
7115014637000,80,0.01,0.01,0.13,0.876,0.7805,4,8
7207265155341,80,0.01,0.01,0.13,0.876,0.7805,4,9
4290274692775,80,0.01,0.05,0.13,0.876,0.5446,15,1
1679695201873,80,0.01,0.05,0.13,0.876,0.5446,15,10
7148034846761,80,0.01,0.05,0.13,0.876,0.5446,15,11
2685805920164,80,0.01,0.05,0.13,0.876,0.5446,15,12
2952064555708,80,0.01,0.05,0.13,0.876,0.5446,15,13
3186355348036,80,0.01,0.05,0.13,0.876,0.5446,15,14
7629945993559,80,0.01,0.05,0.13,0.876,0.5446,15,15
7170284950484,80,0.01,0.05,0.13,0.876,0.5446,15,16
4768666308899,80,0.01,0.05,0.13,0.876,0.5446,15,17
7051324463985,80,0.01,0.05,0.13,0.876,0.5446,15,18
7184735026370,80,0.01,0.05,0.13,0.876,0.5446,15,19
7240765296862,80,0.01,0.05,0.13,0.876,0.5446,15,2
4765276267739,80,0.01,0.05,0.13,0.876,0.5446,15,20
3539626108657,80,0.01,0.05,0.13,0.876,0.5446,15,21
7107554613685,80,0.01,0.05,0.13,0.876,0.5446,15,22
2888655827172,80,0.01,0.05,0.13,0.876,0.5446,15,23
2945694538429,80,0.01,0.05,0.13,0.876,0.5446,15,24
2975624625558,80,0.01,0.05,0.13,0.876,0.5446,15,25
4757736172539,80,0.01,0.05,0.13,0.876,0.5446,15,26
7228515244121,80,0.01,0.05,0.13,0.876,0.5446,15,27
3037114850809,80,0.01,0.05,0.13,0.876,0.5446,15,28
1657844646855,80,0.01,0.05,0.13,0.876,0.5446,15,29
7229575245746,80,0.01,0.05,0.13,0.876,0.5446,15,3
3067484952554,80,0.01,0.05,0.13,0.876,0.5446,15,30
7119704670486,80,0.01,0.05,0.13,0.876,0.5446,15,4
1664984822893,80,0.01,0.05,0.13,0.876,0.5446,15,5
7191925073262,80,0.01,0.05,0.13,0.876,0.5446,15,6
3123125129394,80,0.01,0.05,0.13,0.876,0.5446,15,7
7196925095368,80,0.01,0.05,0.13,0.876,0.5446,15,8
7651016203476,80,0.01,0.05,0.13,0.876,0.5446,15,9
3518065943566,80,0.01,0.05,0.13,0.876,0.5446,4,1
7170204949908,80,0.01,0.05,0.13,0.876,0.5446,4,10
7245355326469,80,0.01,0.05,0.13,0.876,0.5446,4,11
3003274737252,80,0.01,0.05,0.13,0.876,0.5446,4,12
3576806269416,80,0.01,0.05,0.13,0.876,0.5446,4,13
4300954817633,80,0.01,0.05,0.13,0.876,0.5446,4,14
2988554670208,80,0.01,0.05,0.13,0.876,0.5446,4,15
7224375226658,80,0.01,0.05,0.13,0.876,0.5446,4,16
2939844520750,80,0.01,0.05,0.13,0.876,0.5446,4,17
7686296391893,80,0.01,0.05,0.13,0.876,0.5446,4,18
7208585162526,80,0.01,0.05,0.13,0.876,0.5446,4,19
4307854887908,80,0.01,0.05,0.13,0.876,0.5446,4,2
4271234554712,80,0.01,0.05,0.13,0.876,0.5446,4,20
1657814646346,80,0.01,0.05,0.13,0.876,0.5446,4,21
3550796159230,80,0.01,0.05,0.13,0.876,0.5446,4,22
4289084668307,80,0.01,0.05,0.13,0.876,0.5446,4,23
1800516294847,80,0.01,0.05,0.13,0.876,0.5446,4,24
3553976178000,80,0.01,0.05,0.13,0.876,0.5446,4,25
7111714627217,80,0.01,0.05,0.13,0.876,0.5446,4,26
4312954917574,80,0.01,0.05,0.13,0.876,0.5446,4,27
3180865327747,80,0.01,0.05,0.13,0.876,0.5446,4,28
7639416115469,80,0.01,0.05,0.13,0.876,0.5446,4,29
7163604914804,80,0.01,0.05,0.13,0.876,0.5446,4,3
1679635201200,80,0.01,0.05,0.13,0.876,0.5446,4,30
4749645990764,80,0.01,0.05,0.13,0.876,0.5446,4,4
3185585347187,80,0.01,0.05,0.13,0.876,0.5446,4,5
7201865122077,80,0.01,0.05,0.13,0.876,0.5446,4,6
1674005073899,80,0.01,0.05,0.13,0.876,0.5446,4,7
3119155117131,80,0.01,0.05,0.13,0.876,0.5446,4,8
2970204611652,80,0.01,0.05,0.13,0.876,0.5446,4,9
3596616349479,80,0.01,0.05,0.13,0.876,0.6562,15,1
3043094871221,80,0.01,0.05,0.13,0.876,0.6562,15,10
3137575175352,80,0.01,0.05,0.13,0.876,0.6562,15,11
2916364457830,80,0.01,0.05,0.13,0.876,0.6562,15,12
3556696187391,80,0.01,0.05,0.13,0.876,0.6562,15,13
3082895019503,80,0.01,0.05,0.13,0.876,0.6562,15,14
4263824482675,80,0.01,0.05,0.13,0.876,0.6562,15,15
7238585287564,80,0.01,0.05,0.13,0.876,0.6562,15,16
4284374647692,80,0.01,0.05,0.13,0.876,0.6562,15,17
3495085472088,80,0.01,0.05,0.13,0.876,0.6562,15,18
7248425345906,80,0.01,0.05,0.13,0.876,0.6562,15,19
3061764930270,80,0.01,0.05,0.13,0.876,0.6562,15,2
2969084607370,80,0.01,0.05,0.13,0.876,0.6562,15,20
2938474518255,80,0.01,0.05,0.13,0.876,0.6562,15,21
7667686307253,80,0.01,0.05,0.13,0.876,0.6562,15,22
7072254492048,80,0.01,0.05,0.13,0.876,0.6562,15,23
3543716129927,80,0.01,0.05,0.13,0.876,0.6562,15,24
3582446291436,80,0.01,0.05,0.13,0.876,0.6562,15,25
1649464527938,80,0.01,0.05,0.13,0.876,0.6562,15,26
3053294908327,80,0.01,0.05,0.13,0.876,0.6562,15,27
7211715180063,80,0.01,0.05,0.13,0.876,0.6562,15,28
7669716316363,80,0.01,0.05,0.13,0.876,0.6562,15,29
3052354902316,80,0.01,0.05,0.13,0.876,0.6562,15,3
4355835318326,80,0.01,0.05,0.13,0.876,0.6562,15,30
4773936355908,80,0.01,0.05,0.13,0.876,0.6562,15,4
3133145164017,80,0.01,0.05,0.13,0.876,0.6562,15,5
7258875390424,80,0.01,0.05,0.13,0.876,0.6562,15,6
7135054776686,80,0.01,0.05,0.13,0.876,0.6562,15,7
3363095405869,80,0.01,0.05,0.13,0.876,0.6562,15,8
7086784542080,80,0.01,0.05,0.13,0.876,0.6562,15,9
7070744490198,80,0.01,0.05,0.13,0.876,0.6562,4,1
7243805320163,80,0.01,0.05,0.13,0.876,0.6562,4,10
3076044984024,80,0.01,0.05,0.13,0.876,0.6562,4,11
7683456383621,80,0.01,0.05,0.13,0.876,0.6562,4,12
2967644604056,80,0.01,0.05,0.13,0.876,0.6562,4,13
1678565167161,80,0.01,0.05,0.13,0.876,0.6562,4,14
4773966355926,80,0.01,0.05,0.13,0.876,0.6562,4,15
3046294883975,80,0.01,0.05,0.13,0.876,0.6562,4,16
7638436107038,80,0.01,0.05,0.13,0.876,0.6562,4,17
7128944730829,80,0.01,0.05,0.13,0.876,0.6562,4,18
7142824820672,80,0.01,0.05,0.13,0.876,0.6562,4,19
3148125223868,80,0.01,0.05,0.13,0.876,0.6562,4,2
3557376188803,80,0.01,0.05,0.13,0.876,0.6562,4,20
3587556313204,80,0.01,0.05,0.13,0.876,0.6562,4,21
7083384532576,80,0.01,0.05,0.13,0.876,0.6562,4,22
7678996367093,80,0.01,0.05,0.13,0.876,0.6562,4,23
7109954621408,80,0.01,0.05,0.13,0.876,0.6562,4,24
2942064526838,80,0.01,0.05,0.13,0.876,0.6562,4,25
3581106290185,80,0.01,0.05,0.13,0.876,0.6562,4,26
3160365267800,80,0.01,0.05,0.13,0.876,0.6562,4,27
7178494989285,80,0.01,0.05,0.13,0.876,0.6562,4,28
4267274515028,80,0.01,0.05,0.13,0.876,0.6562,4,29
1681465272309,80,0.01,0.05,0.13,0.876,0.6562,4,3
3043084871220,80,0.01,0.05,0.13,0.876,0.6562,4,30
4263794482639,80,0.01,0.05,0.13,0.876,0.6562,4,4
7185165030075,80,0.01,0.05,0.13,0.876,0.6562,4,5
7137284787093,80,0.01,0.05,0.13,0.876,0.6562,4,6
4367015395499,80,0.01,0.05,0.13,0.876,0.6562,4,7
3006494745402,80,0.01,0.05,0.13,0.876,0.6562,4,8
7660296262117,80,0.01,0.05,0.13,0.876,0.6562,4,9
4760386215332,80,0.01,0.05,0.13,0.876,0.7805,15,1
3108395084025,80,0.01,0.05,0.13,0.876,0.7805,15,10
3198155390714,80,0.01,0.05,0.13,0.876,0.7805,15,11
7113234628659,80,0.01,0.05,0.13,0.876,0.7805,15,12
3592976336437,80,0.01,0.05,0.13,0.876,0.7805,15,13
1668124883622,80,0.01,0.05,0.13,0.876,0.7805,15,14
2963394589591,80,0.01,0.05,0.13,0.876,0.7805,15,15
7209835166341,80,0.01,0.05,0.13,0.876,0.7805,15,16
7063534473532,80,0.01,0.05,0.13,0.876,0.7805,15,17
4767036293447,80,0.01,0.05,0.13,0.876,0.7805,15,18
7225085227756,80,0.01,0.05,0.13,0.876,0.7805,15,19
3028354827157,80,0.01,0.05,0.13,0.876,0.7805,15,2
4265834507841,80,0.01,0.05,0.13,0.876,0.7805,15,20
7127494717139,80,0.01,0.05,0.13,0.876,0.7805,15,21
2319415484135,80,0.01,0.05,0.13,0.876,0.7805,15,22
2960134579295,80,0.01,0.05,0.13,0.876,0.7805,15,23
7684836388941,80,0.01,0.05,0.13,0.876,0.7805,15,24
2685895922618,80,0.01,0.05,0.13,0.876,0.7805,15,25
3003044734876,80,0.01,0.05,0.13,0.876,0.7805,15,26
3088685047801,80,0.01,0.05,0.13,0.876,0.7805,15,27
4367075395821,80,0.01,0.05,0.13,0.876,0.7805,15,28
2636385752362,80,0.01,0.05,0.13,0.876,0.7805,15,29
7187485048536,80,0.01,0.05,0.13,0.876,0.7805,15,3
3116355107505,80,0.01,0.05,0.13,0.876,0.7805,15,30
3565196217647,80,0.01,0.05,0.13,0.876,0.7805,15,4
4350905288584,80,0.01,0.05,0.13,0.876,0.7805,15,5
4337485181756,80,0.01,0.05,0.13,0.876,0.7805,15,6
7178524989421,80,0.01,0.05,0.13,0.876,0.7805,15,7
7221055216617,80,0.01,0.05,0.13,0.876,0.7805,15,8
4288814667646,80,0.01,0.05,0.13,0.876,0.7805,15,9
7102594592243,80,0.01,0.05,0.13,0.876,0.7805,4,1
3116455107521,80,0.01,0.05,0.13,0.876,0.7805,4,10
3014394771099,80,0.01,0.05,0.13,0.876,0.7805,4,11
4757226164548,80,0.01,0.05,0.13,0.876,0.7805,4,12
4265744507648,80,0.01,0.05,0.13,0.876,0.7805,4,13
3166395286428,80,0.01,0.05,0.13,0.876,0.7805,4,14
3565166217625,80,0.01,0.05,0.13,0.876,0.7805,4,15
3083025020384,80,0.01,0.05,0.13,0.876,0.7805,4,16
3603266371325,80,0.01,0.05,0.13,0.876,0.7805,4,17
2946024538721,80,0.01,0.05,0.13,0.876,0.7805,4,18
7168844941004,80,0.01,0.05,0.13,0.876,0.7805,4,19
3189635363034,80,0.01,0.05,0.13,0.876,0.7805,4,2
3593356336750,80,0.01,0.05,0.13,0.876,0.7805,4,20
4226795592852,80,0.01,0.05,0.13,0.876,0.7805,4,21
3000704725610,80,0.01,0.05,0.13,0.876,0.7805,4,22
7651466210191,80,0.01,0.05,0.13,0.876,0.7805,4,23
7050444462322,80,0.01,0.05,0.13,0.876,0.7805,4,24
4294574736954,80,0.01,0.05,0.13,0.876,0.7805,4,25
2685955922617,80,0.01,0.05,0.13,0.876,0.7805,4,26
1677585144848,80,0.01,0.05,0.13,0.876,0.7805,4,27
7135354777787,80,0.01,0.05,0.13,0.876,0.7805,4,28
2996644706020,80,0.01,0.05,0.13,0.876,0.7805,4,29
3126955141154,80,0.01,0.05,0.13,0.876,0.7805,4,3
3107015082104,80,0.01,0.05,0.13,0.876,0.7805,4,30
7100994587546,80,0.01,0.05,0.13,0.876,0.7805,4,4
4309534882336,80,0.01,0.05,0.13,0.876,0.7805,4,5
3076084984029,80,0.01,0.05,0.13,0.876,0.7805,4,6
7211765180088,80,0.01,0.05,0.13,0.876,0.7805,4,7
7172224958800,80,0.01,0.05,0.13,0.876,0.7805,4,8
3534036080706,80,0.01,0.05,0.13,0.876,0.7805,4,9
7075294502315,80,0.01,0.25,0.13,0.876,0.5446,15,1
3177695321420,80,0.01,0.25,0.13,0.876,0.5446,15,10
7172194958763,80,0.01,0.25,0.13,0.876,0.5446,15,11
4776446380886,80,0.01,0.25,0.13,0.876,0.5446,15,12
2964464590936,80,0.01,0.25,0.13,0.876,0.5446,15,13
7205225143759,80,0.01,0.25,0.13,0.876,0.5446,15,14
4419696339375,80,0.01,0.25,0.13,0.876,0.5446,15,15
7158094896057,80,0.01,0.25,0.13,0.876,0.5446,15,16
3551306161880,80,0.01,0.25,0.13,0.876,0.5446,15,17
7126804714117,80,0.01,0.25,0.13,0.876,0.5446,15,18
3017704793701,80,0.01,0.25,0.13,0.876,0.5446,15,19
4347985256794,80,0.01,0.25,0.13,0.876,0.5446,15,2
7654586223395,80,0.01,0.25,0.13,0.876,0.5446,15,20
7666856305607,80,0.01,0.25,0.13,0.876,0.5446,15,21
2939784520706,80,0.01,0.25,0.13,0.876,0.5446,15,22
1804156334204,80,0.01,0.25,0.13,0.876,0.5446,15,23
7115374637961,80,0.01,0.25,0.13,0.876,0.5446,15,24
4268974526291,80,0.01,0.25,0.13,0.876,0.5446,15,25
4771096327434,80,0.01,0.25,0.13,0.876,0.5446,15,26
3168675292997,80,0.01,0.25,0.13,0.876,0.5446,15,27
7172314958921,80,0.01,0.25,0.13,0.876,0.5446,15,28
2944204535802,80,0.01,0.25,0.13,0.876,0.5446,15,29
1681965290848,80,0.01,0.25,0.13,0.876,0.5446,15,3
7146224833950,80,0.01,0.25,0.13,0.876,0.5446,15,30
2935034506544,80,0.01,0.25,0.13,0.876,0.5446,15,4
3085885036872,80,0.01,0.25,0.13,0.876,0.5446,15,5
3004864740566,80,0.01,0.25,0.13,0.876,0.5446,15,6
1744135407914,80,0.01,0.25,0.13,0.876,0.5446,15,7
7135064776687,80,0.01,0.25,0.13,0.876,0.5446,15,8
3573786255026,80,0.01,0.25,0.13,0.876,0.5446,15,9
3595206343875,80,0.01,0.25,0.13,0.876,0.5446,4,1
7146274833951,80,0.01,0.25,0.13,0.876,0.5446,4,10
7220945215167,80,0.01,0.25,0.13,0.876,0.5446,4,11
2922804479775,80,0.01,0.25,0.13,0.876,0.5446,4,12
3566376227564,80,0.01,0.25,0.13,0.876,0.5446,4,13
3086695039706,80,0.01,0.25,0.13,0.876,0.5446,4,14
2934954506063,80,0.01,0.25,0.13,0.876,0.5446,4,15
3165665283451,80,0.01,0.25,0.13,0.876,0.5446,4,16
4280034615233,80,0.01,0.25,0.13,0.876,0.5446,4,17
4289495697937,80,0.01,0.25,0.13,0.876,0.5446,4,18
3195425379682,80,0.01,0.25,0.13,0.876,0.5446,4,19
3061234929324,80,0.01,0.25,0.13,0.876,0.5446,4,2
2964544590968,80,0.01,0.25,0.13,0.876,0.5446,4,20
4269854535198,80,0.01,0.25,0.13,0.876,0.5446,4,21
4768626308518,80,0.01,0.25,0.13,0.876,0.5446,4,22
2931124499834,80,0.01,0.25,0.13,0.876,0.5446,4,23
7640786121823,80,0.01,0.25,0.13,0.876,0.5446,4,24
3589856322466,80,0.01,0.25,0.13,0.876,0.5446,4,25
7081384524773,80,0.01,0.25,0.13,0.876,0.5446,4,26
3045014879052,80,0.01,0.25,0.13,0.876,0.5446,4,27
7221065216617,80,0.01,0.25,0.13,0.876,0.5446,4,28
3584086298614,80,0.01,0.25,0.13,0.876,0.5446,4,29
4308734880659,80,0.01,0.25,0.13,0.876,0.5446,4,3
3177775321462,80,0.01,0.25,0.13,0.876,0.5446,4,30
4419666339343,80,0.01,0.25,0.13,0.876,0.5446,4,4
7206615154458,80,0.01,0.25,0.13,0.876,0.5446,4,5
2684965412762,80,0.01,0.25,0.13,0.876,0.5446,4,6
3006434745161,80,0.01,0.25,0.13,0.876,0.5446,4,7
4367045395523,80,0.01,0.25,0.13,0.876,0.5446,4,8
4275624574904,80,0.01,0.25,0.13,0.876,0.5446,4,9
3532276063245,80,0.01,0.25,0.13,0.876,0.6562,15,1
3079735007079,80,0.01,0.25,0.13,0.876,0.6562,15,10
3174105307625,80,0.01,0.25,0.13,0.876,0.6562,15,11
1660384699688,80,0.01,0.25,0.13,0.876,0.6562,15,12
