gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	recordedByID	identifiedByID
1317915830																										http://n2t.net/ark:/65665/31f8afcf0-c29f-4165-b120-7dec8ce62855										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/31f8afcf0-c29f-4165-b120-7dec8ce62855	169666	85	H. Anthony	1			FEMALE						Skin; Skull																		1910-05-30T00:00:00Z		150	150	1910	5	30	30 May 1910										North America, United States, North Dakota	NORTH_AMERICA				US	North Dakota			Buford																																																										Lepus townsendii campanius Hollister, 1915							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius	SUBSPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2020-03-27T21:06:31.872Z									false	false	6164968	6164968	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii campanius Hollister, 1915			DWC_ARCHIVE	2020-03-27T21:06:31.872Z	2020-03-27T19:55:08.626Z	false			
1317909414																										http://n2t.net/ark:/65665/31f43ea24-2705-4469-9d18-cf97bdd92ead										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/31f43ea24-2705-4469-9d18-cf97bdd92ead	189023	980/1588	C. Bendire	1			MALE						Skin; Skull																		1885-02-12T00:00:00Z		43	43	1885	2	12	12 Feb 1885										North America, United States, Montana	NORTH_AMERICA				US	Montana			Fort Custer																																																										Lepus townsendii campanius Hollister, 1915							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius	SUBSPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2020-03-27T21:06:51.700Z									false	false	6164968	6164968	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii campanius Hollister, 1915			DWC_ARCHIVE	2020-03-27T21:06:51.700Z	2020-03-27T19:55:08.626Z	false			
1317886383																										http://n2t.net/ark:/65665/31e406068-c674-486a-9f09-db319d70bfb2										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/31e406068-c674-486a-9f09-db319d70bfb2	178780	881	S. Jewett	1			MALE						Skin; Skull																		1912-04-24T00:00:00Z		115	115	1912	4	24	24 Apr 1912										North America, United States, Wyoming	NORTH_AMERICA				US	Wyoming			Cokeville																																																										Lepus townsendii townsendii							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii	SUBSPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2020-03-27T21:06:26.777Z									false	false	7059428	7059428	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii townsendii			DWC_ARCHIVE	2020-03-27T21:06:26.777Z	2020-03-27T19:55:08.626Z	false			
1317853417																										http://n2t.net/ark:/65665/31cca6c76-ad66-450f-ba9c-e511eae70b6f										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/31cca6c76-ad66-450f-ba9c-e511eae70b6f	225574	883	A. Kellogg	1			MALE						Skin; Skull																		1917-06-08T00:00:00Z		159	159	1917	6	8	8 Jun 1917										North America, United States, Montana	NORTH_AMERICA				US	Montana			Laurel, 2 Mi NW																																																										Lepus townsendii campanius Hollister, 1915							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius	SUBSPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2020-03-27T21:06:50.923Z									false	false	6164968	6164968	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii campanius Hollister, 1915			DWC_ARCHIVE	2020-03-27T21:06:50.923Z	2020-03-27T19:55:08.626Z	false			
1317851819																										http://n2t.net/ark:/65665/31cb932fa-0d78-4aed-87ee-c839efbf7505										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/31cb932fa-0d78-4aed-87ee-c839efbf7505	A4249	82	F. Hayden	1									Skin; Skull																									-- -- ----										North America, United States, Wyoming	NORTH_AMERICA				US	Wyoming			Deer Creek																																																										Lepus townsendii campanius Hollister, 1915							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius	SUBSPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2020-03-27T21:06:46.182Z									false	false	6164968	6164968	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii campanius Hollister, 1915			DWC_ARCHIVE	2020-03-27T21:06:46.182Z	2020-03-27T19:55:08.626Z	false			
1317787620																										http://n2t.net/ark:/65665/319df7118-fe1b-4316-bf61-44e6e09b3d2b										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/319df7118-fe1b-4316-bf61-44e6e09b3d2b	11609	230	J. Allen	1									Skin																		1873-08-05T00:00:00Z		217	217	1873	8	5	5 Aug 1873										North America, United States, Montana	NORTH_AMERICA				US	Montana			Powder River, Mouth Of																																																										Lepus townsendii campanius Hollister, 1915							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius	SUBSPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2020-03-27T21:06:48.922Z									false	false	6164968	6164968	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii campanius Hollister, 1915			DWC_ARCHIVE	2020-03-27T21:06:48.922Z	2020-03-27T19:55:08.626Z	false			
1317742615																										http://n2t.net/ark:/65665/317e1eee5-b6a5-46f2-a867-d32690fc0dc2										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/317e1eee5-b6a5-46f2-a867-d32690fc0dc2	73699	3046	J. Loring	1			FEMALE						Skin; Skull																		1895-06-29T00:00:00Z		180	180	1895	6	29	29 Jun 1895										North America, Canada, Saskatchewan	NORTH_AMERICA				CA	Saskatchewan			Indian Head																																																										Lepus townsendii campanius Hollister, 1915							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius	SUBSPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2020-03-27T21:06:29.835Z									false	false	6164968	6164968	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii campanius Hollister, 1915			DWC_ARCHIVE	2020-03-27T21:06:29.835Z	2020-03-27T19:55:08.626Z	true			
1317736609																										http://n2t.net/ark:/65665/3179e819a-e87d-4187-a4e9-00361413d76f										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3179e819a-e87d-4187-a4e9-00361413d76f	73159	448	E. Preble	1			FEMALE						Skin; Skull																		1895-07-24T00:00:00Z		205	205	1895	7	24	24 Jul 1895										North America, United States, Colorado	NORTH_AMERICA				US	Colorado			Loveland																																																										Lepus townsendii campanius Hollister, 1915							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius	SUBSPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2020-03-27T21:06:26.448Z									false	false	6164968	6164968	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii campanius Hollister, 1915			DWC_ARCHIVE	2020-03-27T21:06:26.448Z	2020-03-27T19:55:08.626Z	false			
1317707592																										http://n2t.net/ark:/65665/31655ad95-5bc4-4a92-9b48-d024435d58aa										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/31655ad95-5bc4-4a92-9b48-d024435d58aa	32613	1	C. Aiken	1			FEMALE						Skin; Skull																		1892-02-05T00:00:00Z		36	36	1892	2	5	5 Feb 1892										North America, United States, Utah	NORTH_AMERICA				US	Utah			Salt Lake																																																										Lepus townsendii townsendii							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii	SUBSPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2020-03-27T21:06:23.055Z									false	false	7059428	7059428	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii townsendii			DWC_ARCHIVE	2020-03-27T21:06:23.055Z	2020-03-27T19:55:08.626Z	false			
1317677292																										http://n2t.net/ark:/65665/314ff3849-0ecc-4808-9acd-228ab4f1821f										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/314ff3849-0ecc-4808-9acd-228ab4f1821f	168832	44	A. Wetmore	1									Skull																		1910-06-24T00:00:00Z		175	175	1910	6	24	24 Jun 1910										North America, United States, Wyoming	NORTH_AMERICA				US	Wyoming			Germania, Dry Creek, 10 Mi W																																																										Lepus townsendii campanius Hollister, 1915							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius	SUBSPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2020-03-27T21:06:46.290Z									false	false	6164968	6164968	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii campanius Hollister, 1915			DWC_ARCHIVE	2020-03-27T21:06:46.290Z	2020-03-27T19:55:08.626Z	false			
1317664680																										http://n2t.net/ark:/65665/314716776-8847-42f7-9eb7-e9019d98efa3										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/314716776-8847-42f7-9eb7-e9019d98efa3	189118	1549	A. Baker	1									Skull																		1884-01-01T00:00:00Z				1884			-- Fall 1884										North America, United States, Kansas, Trego County	NORTH_AMERICA				US	Kansas	Trego County																																																												Lepus townsendii campanius Hollister, 1915							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius	SUBSPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2020-03-27T21:06:26.585Z									false	false	6164968	6164968	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii campanius Hollister, 1915			DWC_ARCHIVE	2020-03-27T21:06:26.585Z	2020-03-27T19:55:08.626Z	false			
1317652377																										http://n2t.net/ark:/65665/313e47fb4-c4e4-4726-af58-507c44d9c7a2										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/313e47fb4-c4e4-4726-af58-507c44d9c7a2	A11608	No Number	Collector Unknown	1									Skull																									-- -- ----										North America, United States, Wyoming	NORTH_AMERICA				US	Wyoming																																																													Lepus townsendii Bachman, 1839							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii		SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2020-03-27T21:06:31.987Z									false	false	2436705	2436705	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii Bachman, 1839			DWC_ARCHIVE	2020-03-27T21:06:31.987Z	2020-03-27T19:55:08.626Z	false			
1317583750																										http://n2t.net/ark:/65665/310de3b21-20ab-4f52-b5fe-ccaaf3674b40										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/310de3b21-20ab-4f52-b5fe-ccaaf3674b40	94262	214	H. Oberholser	1			FEMALE						Skin; Skull																		1898-06-26T00:00:00Z		177	177	1898	6	26	26 Jun 1898										North America, United States, Nevada	NORTH_AMERICA				US	Nevada			Ruby Valley																																																										Lepus townsendii townsendii							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii	SUBSPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2020-03-27T21:06:33.665Z									false	false	7059428	7059428	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii townsendii			DWC_ARCHIVE	2020-03-27T21:06:33.665Z	2020-03-27T19:55:08.626Z	false			
1317583527																										http://n2t.net/ark:/65665/310dc964f-6c4c-422c-95cc-c109f49c82fe										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/310dc964f-6c4c-422c-95cc-c109f49c82fe	170111	361	S. Jewett	1			MALE						Skull																		1910-08-26T00:00:00Z		238	238	1910	8	26	26 Aug 1910										North America, United States, Idaho	NORTH_AMERICA				US	Idaho			Albion																																																										Lepus townsendii townsendii							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii	SUBSPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2020-03-27T21:06:25.588Z									false	false	7059428	7059428	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii townsendii			DWC_ARCHIVE	2020-03-27T21:06:25.588Z	2020-03-27T19:55:08.626Z	false			
1317549775																										http://n2t.net/ark:/65665/30f61bf02-3563-4d1e-acc8-6a009c0b24eb										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/30f61bf02-3563-4d1e-acc8-6a009c0b24eb	16227	No Number	C. Worthen	1			MALE						Skin																		1887-01-10T00:00:00Z		10	10	1887	1	10	10 Jan 1887										North America, United States, North Dakota	NORTH_AMERICA				US	North Dakota			Mandan, Near																																																										Lepus townsendii campanius Hollister, 1915							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius	SUBSPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2020-03-27T21:06:31.074Z									false	false	6164968	6164968	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii campanius Hollister, 1915			DWC_ARCHIVE	2020-03-27T21:06:31.074Z	2020-03-27T19:55:08.626Z	false			
1317545579																										http://n2t.net/ark:/65665/30f32f420-a791-4739-9a38-8b08d655a5d5										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/30f32f420-a791-4739-9a38-8b08d655a5d5	189117	1548	A. Baker	1			MALE						Skull																		1884-01-01T00:00:00Z				1884			-- Fall 1884										North America, United States, Kansas, Trego County	NORTH_AMERICA				US	Kansas	Trego County																																																												Lepus townsendii campanius Hollister, 1915							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius	SUBSPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2020-03-27T21:06:46.651Z									false	false	6164968	6164968	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii campanius Hollister, 1915			DWC_ARCHIVE	2020-03-27T21:06:46.651Z	2020-03-27T19:55:08.626Z	false			
1317453316																										http://n2t.net/ark:/65665/30b1aa587-8a1b-4984-8d89-a83da7588f76										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/30b1aa587-8a1b-4984-8d89-a83da7588f76	2967	323	W. Wood	1			FEMALE						Skin																		1856-09-06T00:00:00Z		250	250	1856	9	6	6 Sep 1856										North America, United States, Colorado	NORTH_AMERICA				US	Colorado			Cache La Poudre Creek																																																										Lepus townsendii campanius Hollister, 1915							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius	SUBSPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2020-03-27T21:06:54.677Z									false	false	6164968	6164968	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii campanius Hollister, 1915			DWC_ARCHIVE	2020-03-27T21:06:54.677Z	2020-03-27T19:55:08.626Z	false			
1317447305																										http://n2t.net/ark:/65665/30ad8175d-797c-4519-a514-2eab9f1abcb6										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/30ad8175d-797c-4519-a514-2eab9f1abcb6	205430	2046	L. Goldman	1			MALE						Skin; Skull																		1914-09-23T00:00:00Z		266	266	1914	9	23	23 Sep 1914										North America, United States, Oregon	NORTH_AMERICA				US	Oregon			Mount Warner																																																										Lepus townsendii townsendii							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii	SUBSPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2020-03-27T21:06:29.164Z									false	false	7059428	7059428	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii townsendii			DWC_ARCHIVE	2020-03-27T21:06:29.164Z	2020-03-27T19:55:08.626Z	false			
1317376502																										http://n2t.net/ark:/65665/307ae5a3c-e3d6-4fc5-8721-74b6fcb32990										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/307ae5a3c-e3d6-4fc5-8721-74b6fcb32990	A836	No Number	T. Culbertson	1									Skull; Skeleton																									-- -- ----										North America, United States, South Dakota	NORTH_AMERICA				US	South Dakota			Fort Pierre																																																										Lepus townsendii campanius Hollister, 1915							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius	SUBSPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2020-03-27T21:06:25.840Z									false	false	6164968	6164968	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii campanius Hollister, 1915			DWC_ARCHIVE	2020-03-27T21:06:25.840Z	2020-03-27T19:55:08.626Z	false			
1317363778																										http://n2t.net/ark:/65665/307203e1a-517c-4b1c-8d42-d9c0c9f4e31a										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/307203e1a-517c-4b1c-8d42-d9c0c9f4e31a	179546	1310	C. Birdseye	1			FEMALE						Skin; Skull																		1912-05-25T00:00:00Z		146	146	1912	5	25	25 May 1912										North America, United States, Colorado	NORTH_AMERICA				US	Colorado			Jefferson, 8 Mi S																																																										Lepus townsendii campanius Hollister, 1915							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius	SUBSPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2020-03-27T21:06:25.423Z									false	false	6164968	6164968	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii campanius Hollister, 1915			DWC_ARCHIVE	2020-03-27T21:06:25.423Z	2020-03-27T19:55:08.626Z	false			
1317352887																										http://n2t.net/ark:/65665/306a60ff3-d223-4d4c-b4d2-8e7f81acfccb										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/306a60ff3-d223-4d4c-b4d2-8e7f81acfccb	91207	370	R. Young	1			MALE						Skin																		1897-08-20T00:00:00Z		232	232	1897	8	20	20 Aug 1897										North America, United States, Washington	NORTH_AMERICA				US	Washington			Kennewick																																																										Lepus townsendii townsendii							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii	SUBSPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2020-03-27T21:06:45.408Z									false	false	7059428	7059428	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii townsendii			DWC_ARCHIVE	2020-03-27T21:06:45.408Z	2020-03-27T19:55:08.626Z	false			
1317346545																										http://n2t.net/ark:/65665/30660d264-ec1b-46ff-b2c2-f1524265bb34										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/30660d264-ec1b-46ff-b2c2-f1524265bb34	160643	1548	M. Cary	1									Skull																		1909-07-13T00:00:00Z		194	194	1909	7	13	13 Jul 1909										North America, United States, Nebraska	NORTH_AMERICA				US	Nebraska			Spoon Butte																																																										Lepus townsendii campanius Hollister, 1915							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius	SUBSPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2020-03-27T21:06:45.344Z									false	false	6164968	6164968	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii campanius Hollister, 1915			DWC_ARCHIVE	2020-03-27T21:06:45.344Z	2020-03-27T19:55:08.626Z	false			
