gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
2238899647	StillImage	image/jpeg	https://static.inaturalist.org/photos/36593488/original.jpg?1556463279	https://www.inaturalist.org/photos/36593488					2019-04-26T16:43:23Z	Daniel P.-L.		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Daniel P.-L.
2238876227	StillImage	image/jpeg	https://static.inaturalist.org/photos/36426379/original.jpg?1556412811	https://www.inaturalist.org/photos/36426379					2019-04-27T18:07:16Z	explore72		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	explore72
2238870891	StillImage	image/jpeg	https://static.inaturalist.org/photos/36388849/original.jpg?1556406122	https://www.inaturalist.org/photos/36388849					2009-04-18T18:47:07Z	whitemud		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	whitemud
2238849167	StillImage	image/jpeg	https://static.inaturalist.org/photos/36204877/original.jpg?1556376138	https://www.inaturalist.org/photos/36204877					2019-04-27T14:41:47Z	b_collins_23		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	b_collins_23
2238847934	StillImage	image/jpeg	https://static.inaturalist.org/photos/36180271/original.jpg?1556370857	https://www.inaturalist.org/photos/36180271					2019-04-26T20:39:32Z	kwright44		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kwright44
2238840288	StillImage	image/jpeg	https://static.inaturalist.org/photos/36127313/original.jpg?1556344533	https://www.inaturalist.org/photos/36127313					2019-04-26T23:34:51Z	lorriea		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	lorriea
2238832793	StillImage	image/jpeg	https://static.inaturalist.org/photos/36087012/original.jpg?1556333683	https://www.inaturalist.org/photos/36087012					2019-04-27T02:54:28Z	brandon123150789609		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	brandon123150789609
2238808946	StillImage	image/jpeg	https://static.inaturalist.org/photos/35874035/original.jpeg?1556291345	https://www.inaturalist.org/photos/35874035					2019-04-26T08:42:25Z	geo4me		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	geo4me
2238808946	StillImage	image/jpeg	https://static.inaturalist.org/photos/35873998/original.jpeg?1556291336	https://www.inaturalist.org/photos/35873998					2019-04-26T08:42:36Z	geo4me		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	geo4me
2238807247	StillImage	image/jpeg	https://static.inaturalist.org/photos/35861331/original.jpeg?1556288315	https://www.inaturalist.org/photos/35861331					2019-04-26T08:09:58Z	geo4me		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	geo4me
2238807247	StillImage	image/jpeg	https://static.inaturalist.org/photos/35861267/original.jpeg?1556288296	https://www.inaturalist.org/photos/35861267					2019-04-26T08:09:49Z	geo4me		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	geo4me
2238807247	StillImage	image/jpeg	https://static.inaturalist.org/photos/35861370/original.jpeg?1556288326	https://www.inaturalist.org/photos/35861370					2019-04-26T08:09:53Z	geo4me		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	geo4me
2238795875	StillImage	image/jpeg	https://static.inaturalist.org/photos/35792389/original.jpeg?1556242411	https://www.inaturalist.org/photos/35792389					2015-04-08T18:51:47Z	dexternienhaus		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dexternienhaus
2237524170	StillImage	image/jpeg	https://static.inaturalist.org/photos/35710772/original.jpg?1556165274	https://www.inaturalist.org/photos/35710772					2019-04-24T22:48:17Z	srcanuel		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	srcanuel
2237524170	StillImage	image/jpeg	https://static.inaturalist.org/photos/35710765/original.jpg?1556165268	https://www.inaturalist.org/photos/35710765					2019-04-24T22:48:17Z	srcanuel		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	srcanuel
2237524170	StillImage	image/jpeg	https://static.inaturalist.org/photos/35710755/original.jpg?1556165262	https://www.inaturalist.org/photos/35710755					2019-04-24T22:48:17Z	srcanuel		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	srcanuel
2237493290	StillImage	image/jpeg	https://static.inaturalist.org/photos/35527812/original.jpeg?1555984358	https://www.inaturalist.org/photos/35527812					2019-04-22T19:48:21Z	geo4me		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	geo4me
2237493290	StillImage	image/jpeg	https://static.inaturalist.org/photos/35527804/original.jpeg?1555984352	https://www.inaturalist.org/photos/35527804					2019-04-22T19:47:59Z	geo4me		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	geo4me
2236873157	StillImage	image/jpeg	https://static.inaturalist.org/photos/34814460/original.jpeg?1555266378	https://www.inaturalist.org/photos/34814460					2018-05-07T16:46:37Z	Ole		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ole
2236873157	StillImage	image/jpeg	https://static.inaturalist.org/photos/34814445/original.jpeg?1555266362	https://www.inaturalist.org/photos/34814445					2018-05-13T13:11:11Z	Ole		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ole
2236870079	StillImage	image/jpeg	https://static.inaturalist.org/photos/34793685/original.jpeg?1555249019	https://www.inaturalist.org/photos/34793685					2018-11-13T12:24:38Z	Chris Fisher		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Chris Fisher
2236869063	StillImage	image/jpeg	https://static.inaturalist.org/photos/34797798/original.jpg?1555252839	https://www.inaturalist.org/photos/34797798					2016-04-16T13:12:50Z	colleencrill		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	colleencrill
2236869063	StillImage	image/jpeg	https://static.inaturalist.org/photos/34797790/original.jpg?1555252828	https://www.inaturalist.org/photos/34797790					2016-04-16T13:12:30Z	colleencrill		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	colleencrill
2236848629	StillImage	image/jpeg	https://static.inaturalist.org/photos/34675288/original.jpg?1555109068	https://www.inaturalist.org/photos/34675288					2019-04-12T22:42:45Z	astolat		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	astolat
2236848553	StillImage	image/jpeg	https://static.inaturalist.org/photos/34675374/original.jpg?1555109211	https://www.inaturalist.org/photos/34675374					2019-04-12T22:45:57Z	winkee		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	winkee
2236295576	StillImage	image/jpeg	https://static.inaturalist.org/photos/34613943/original.jpeg?1555025959	https://www.inaturalist.org/photos/34613943					2019-02-22T16:48:02Z	dghjertaas		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dghjertaas
2236281788	StillImage	image/jpeg	https://static.inaturalist.org/photos/34513794/original.jpg?1554913987	https://www.inaturalist.org/photos/34513794					2019-04-07T15:33:53Z	dhilkey		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dhilkey
2236264166	StillImage	image/jpeg	https://static.inaturalist.org/photos/34407585/original.jpeg?1554773691	https://www.inaturalist.org/photos/34407585					2019-04-08T19:33:34Z	tonyblake		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	tonyblake
2236212100	StillImage	image/jpeg	https://static.inaturalist.org/photos/34111173/original.jpg?1554430587	https://www.inaturalist.org/photos/34111173					2019-04-05T00:54:22Z	zoewalker		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	zoewalker
2236212100	StillImage	image/jpeg	https://static.inaturalist.org/photos/34111181/original.jpg?1554430592	https://www.inaturalist.org/photos/34111181					2019-04-05T00:54:22Z	zoewalker		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	zoewalker
2235530777	StillImage	image/jpeg	https://static.inaturalist.org/photos/33933751/original.jpg?1554178789	https://www.inaturalist.org/photos/33933751					2019-04-02T02:28:46Z	vikkibee		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	vikkibee
2235530777	StillImage	image/jpeg	https://static.inaturalist.org/photos/33933747/original.jpg?1554178780	https://www.inaturalist.org/photos/33933747					2019-04-02T02:28:46Z	vikkibee		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	vikkibee
2235530777	StillImage	image/jpeg	https://static.inaturalist.org/photos/33933757/original.jpg?1554178799	https://www.inaturalist.org/photos/33933757					2019-04-02T02:28:46Z	vikkibee		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	vikkibee
2235517909	StillImage	image/jpeg	https://static.inaturalist.org/photos/33855627/original.jpg?1554079545	https://www.inaturalist.org/photos/33855627					2018-10-23T21:02:26Z	falcontennis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	falcontennis
2235495163	StillImage	image/jpeg	https://static.inaturalist.org/photos/33727953/original.jpeg?1553954221	https://www.inaturalist.org/photos/33727953					2019-03-30T07:55:52Z	David Bell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	David Bell
2235469493	StillImage	image/jpeg	https://static.inaturalist.org/photos/27773752/original.jpg?1541519330	https://www.inaturalist.org/photos/27773752					2018-09-24T19:39:01Z	alizawedin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	alizawedin
2013732336	StillImage	image/jpeg	https://static.inaturalist.org/photos/32697869/original.jpg?1552331076	https://www.inaturalist.org/photos/32697869					2013-04-03T16:42:24Z	nbertrand		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	nbertrand
2013717142	StillImage	image/jpeg	https://static.inaturalist.org/photos/32620071/original.jpg?1552202856	https://www.inaturalist.org/photos/32620071					2019-03-10T01:32:27Z	notthebirdrobyn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	notthebirdrobyn
2013694658	StillImage	image/jpeg	https://static.inaturalist.org/photos/32505463/original.jpg?1552014885	https://www.inaturalist.org/photos/32505463					2019-03-08T02:59:20Z	teastham		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	teastham
2013690612	StillImage	image/jpeg	https://static.inaturalist.org/photos/31709341/original.jpg?1550789666	https://www.inaturalist.org/photos/31709341					2019-02-21T17:48:05Z	vikkibee		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	vikkibee
2013026961	StillImage	image/jpeg	https://static.inaturalist.org/photos/12272235/original.jpg?1512721967	https://www.inaturalist.org/photos/12272235					2017-12-07T04:20:38Z	sumangoll		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sumangoll
2013026961	StillImage	image/jpeg	https://static.inaturalist.org/photos/12272232/original.jpg?1512721940	https://www.inaturalist.org/photos/12272232					2017-12-07T04:20:38Z	sumangoll		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sumangoll
2013026522	StillImage	image/jpeg	https://static.inaturalist.org/photos/10093382/original.jpeg?1504018028	https://www.inaturalist.org/photos/10093382					2017-08-25T19:06:14Z	Simon Kingston		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Simon Kingston
2013026522	StillImage	image/jpeg	https://static.inaturalist.org/photos/10093385/original.jpeg?1504018033	https://www.inaturalist.org/photos/10093385					2017-08-25T19:07:00Z	Simon Kingston		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Simon Kingston
2013026376	StillImage	image/jpeg	https://static.inaturalist.org/photos/9490298/original.jpg?1501722055	http://inaturalist.ca/photos/9490298					2017-06-08T20:07:42Z	Brent Keen		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Brent Keen
2013026376	StillImage	image/jpeg	https://static.inaturalist.org/photos/9490363/original.jpg?1501722222	http://inaturalist.ca/photos/9490363					2017-06-08T20:10:31Z	Brent Keen		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Brent Keen
2013008616	StillImage	image/jpeg	https://static.inaturalist.org/photos/32413452/original.jpg?1551845670	https://www.inaturalist.org/photos/32413452					2019-01-23T14:16:16Z	jduxbury		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jduxbury
2013008593	StillImage	image/jpeg	https://static.inaturalist.org/photos/32413482/original.jpg?1551845694	https://www.inaturalist.org/photos/32413482					2019-01-23T14:43:47Z	jduxbury		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jduxbury
2012997073	StillImage	image/jpeg	https://static.inaturalist.org/photos/32351084/original.jpg?1551739568	https://www.inaturalist.org/photos/32351084					2019-03-03T21:31:19Z	bdunham		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bdunham
2012989539	StillImage	image/jpeg	https://static.inaturalist.org/photos/32307988/original.jpg?1551665365	https://www.inaturalist.org/photos/32307988					2017-09-15T23:53:05Z	Ted Goshulak		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ted Goshulak
2012950830	StillImage	image/jpeg	https://static.inaturalist.org/photos/29728704/original.jpg?1546274423	https://www.flickr.com/photos/bryanto/5259226897/					2010-12-13T13:57:50Z	Bryant Olsen		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Bryant Olsen
2006067264	StillImage	image/jpeg	https://static.inaturalist.org/photos/31984170/original.jpg?1551057304	https://www.inaturalist.org/photos/31984170					2019-01-23T17:17:34Z	dhilkey		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dhilkey
2006049885	StillImage	image/jpeg	https://static.inaturalist.org/photos/31802594/original.jpeg?1550904633	https://www.inaturalist.org/photos/31802594					2017-06-26T12:03:20Z	kcyuki		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kcyuki
2005386753	StillImage	image/jpeg	https://static.inaturalist.org/photos/31640526/original.jpeg?1550626867	https://www.inaturalist.org/photos/31640526					2007-09-22T08:19:19Z	Douglas Tate		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Douglas Tate
2005386753	StillImage	image/jpeg	https://static.inaturalist.org/photos/31640530/original.jpeg?1550626871	https://www.inaturalist.org/photos/31640530					2007-09-22T08:22:27Z	Douglas Tate		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Douglas Tate
2005386753	StillImage	image/jpeg	https://static.inaturalist.org/photos/31640533/original.jpeg?1550626878	https://www.inaturalist.org/photos/31640533					2007-09-22T08:23:47Z	Douglas Tate		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Douglas Tate
2005318576	StillImage	image/jpeg	https://static.inaturalist.org/photos/31324304/original.jpg?1549931062	https://www.inaturalist.org/photos/31324304					2018-01-26T06:41:32Z	kcyuki		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kcyuki
2005318576	StillImage	image/jpeg	https://static.inaturalist.org/photos/31325503/original.jpg?1549933185	https://www.inaturalist.org/photos/31325503					2018-01-26T06:41:32Z	kcyuki		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kcyuki
1990521498	StillImage	image/jpeg	https://static.inaturalist.org/photos/30345487/original.jpg?1547761099	https://www.inaturalist.org/photos/30345487					2018-07-12T07:42:20Z	David Bell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	David Bell
1990521498	StillImage	image/jpeg	https://static.inaturalist.org/photos/30345492/original.jpg?1547761102	https://www.inaturalist.org/photos/30345492					2018-07-12T07:42:15Z	David Bell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	David Bell
1990464511	StillImage	image/jpeg	https://static.inaturalist.org/photos/29616278/original.jpg?1546017527	https://www.inaturalist.org/photos/29616278					1986-05-15T00:00:00Z	Carita Bergman		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Carita Bergman
1986637547	StillImage	image/jpeg	https://static.inaturalist.org/photos/12063382/original.jpg?1511765501	https://www.inaturalist.org/photos/12063382					2017-11-25T00:09:55Z	abhimanyuzool403		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	abhimanyuzool403
1986637494	StillImage	image/jpeg	https://static.inaturalist.org/photos/12281451/original.jpeg?1512772337	https://www.inaturalist.org/photos/12281451					2017-12-05T21:54:23Z	ambersheikh		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ambersheikh
1986571683	StillImage	image/jpeg	https://static.inaturalist.org/photos/29826601/original.jpeg?1546495331	https://www.inaturalist.org/photos/29826601					2018-07-05T20:38:39Z	akiralobo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	akiralobo
1986546923	StillImage	image/jpeg	https://static.inaturalist.org/photos/29728719/original.jpg?1546274427	https://www.flickr.com/photos/bryanto/6670855875/					2012-01-09T17:01:49Z	Bryant Olsen		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Bryant Olsen
1978871724	StillImage	image/jpeg	https://static.inaturalist.org/photos/13190921/original.jpeg?1517231843	https://www.inaturalist.org/photos/13190921					2018-01-02T16:50:42Z	lauriekoepke		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	lauriekoepke
1978871430	StillImage	image/jpeg	https://static.inaturalist.org/photos/12321608/original.jpeg?1512959360	https://www.inaturalist.org/photos/12321608					2011-07-28T03:29:03Z	Will Richardson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Will Richardson
1978871430	StillImage	image/jpeg	https://static.inaturalist.org/photos/12321397/original.jpeg?1512958878	https://www.inaturalist.org/photos/12321397					2011-08-06T01:08:30Z	Will Richardson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Will Richardson
1978871430	StillImage	image/jpeg	https://static.inaturalist.org/photos/12321615/original.jpeg?1512959369	https://www.inaturalist.org/photos/12321615					2011-07-28T03:29:27Z	Will Richardson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Will Richardson
1978871430	StillImage	image/jpeg	https://static.inaturalist.org/photos/12321385/original.jpg?1512958838	https://www.inaturalist.org/photos/12321385					2011-05-06T08:08:00Z	Will Richardson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Will Richardson
1978871344	StillImage	image/jpeg	https://static.inaturalist.org/photos/12280911/original.jpg?1512770776	https://www.inaturalist.org/photos/12280911					2014-07-26T19:35:34Z	Will Richardson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Will Richardson
1978871305	StillImage	image/jpeg	https://static.inaturalist.org/photos/11970138/original.jpg?1511363752	https://www.inaturalist.org/photos/11970138					2017-11-22T02:04:15Z	abhimanyuzool403		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	abhimanyuzool403
1978871289	StillImage	image/jpeg	https://static.inaturalist.org/photos/12117410/original.jpeg?1512001980	https://www.inaturalist.org/photos/12117410					2017-11-29T15:25:53Z	madiwilson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	madiwilson
1978871289	StillImage	image/jpeg	https://static.inaturalist.org/photos/12117409/original.jpeg?1512001974	https://www.inaturalist.org/photos/12117409					2017-11-29T15:26:00Z	madiwilson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	madiwilson
1978871270	StillImage	image/jpeg	https://static.inaturalist.org/photos/11908435/original.jpeg?1511078949	https://www.inaturalist.org/photos/11908435					2017-11-18T18:40:10Z	dylanngolbeck		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dylanngolbeck
1978871264	StillImage	image/jpeg	https://static.inaturalist.org/photos/11848723/original.jpeg?1510778039	https://www.inaturalist.org/photos/11848723					2017-11-15T13:16:48Z	madiwilson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	madiwilson
1978871198	StillImage	image/jpeg	https://static.inaturalist.org/photos/11986213/original.jpg?1511424034	https://www.inaturalist.org/photos/11986213					2017-11-23T00:21:23Z	abhimanyuzool403		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	abhimanyuzool403
1978871176	StillImage	image/jpeg	https://static.inaturalist.org/photos/11817938/original.jpeg?1510629519	https://www.inaturalist.org/photos/11817938					2017-10-16T18:18:20Z	hpinkable		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hpinkable
1978871175	StillImage	image/jpeg	https://static.inaturalist.org/photos/11817624/original.jpeg?1510628426	https://www.inaturalist.org/photos/11817624					2017-10-15T17:01:31Z	hpinkable		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hpinkable
1978871174	StillImage	image/jpeg	https://static.inaturalist.org/photos/11816258/original.jpeg?1510624052	https://www.inaturalist.org/photos/11816258					2017-10-13T13:01:58Z	hpinkable		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hpinkable
1978871174	StillImage	image/jpeg	https://static.inaturalist.org/photos/11816262/original.jpeg?1510624057	https://www.inaturalist.org/photos/11816262					2017-10-13T13:01:36Z	hpinkable		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hpinkable
1978871174	StillImage	image/jpeg	https://static.inaturalist.org/photos/11816260/original.jpeg?1510624055	https://www.inaturalist.org/photos/11816260					2017-10-13T13:01:58Z	hpinkable		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hpinkable
1978871174	StillImage	image/jpeg	https://static.inaturalist.org/photos/11816229/original.jpeg?1510623974	https://www.inaturalist.org/photos/11816229					2017-10-13T13:02:02Z	hpinkable		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hpinkable
1978871174	StillImage	image/jpeg	https://static.inaturalist.org/photos/11816261/original.jpeg?1510624056	https://www.inaturalist.org/photos/11816261					2017-10-13T13:01:47Z	hpinkable		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hpinkable
1978871173	StillImage	image/jpeg	https://static.inaturalist.org/photos/11815611/original.jpeg?1510621707	https://www.inaturalist.org/photos/11815611					2017-10-11T17:22:49Z	hpinkable		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hpinkable
1978871099	StillImage	image/jpeg	https://static.inaturalist.org/photos/11912947/original.jpeg?1511108464	https://www.inaturalist.org/photos/11912947					2017-11-19T09:19:32Z	jswiggity		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jswiggity
1978871084	StillImage	image/jpeg	https://static.inaturalist.org/photos/11815609/original.jpeg?1510621703	https://www.inaturalist.org/photos/11815609					2017-10-11T17:26:07Z	hpinkable		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hpinkable
1978871084	StillImage	image/jpeg	https://static.inaturalist.org/photos/11815636/original.jpeg?1510621808	https://www.inaturalist.org/photos/11815636					2017-10-11T17:26:15Z	hpinkable		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hpinkable
1978871084	StillImage	image/jpeg	https://static.inaturalist.org/photos/11815637/original.jpeg?1510621809	https://www.inaturalist.org/photos/11815637					2017-10-11T17:25:57Z	hpinkable		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hpinkable
1978870992	StillImage	image/jpeg	https://static.inaturalist.org/photos/11212893/original.jpg?1508118971	https://www.inaturalist.org/photos/11212893					2017-10-14T09:07:06Z	jadehuynh		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jadehuynh
1978870796	StillImage	image/jpeg	https://static.inaturalist.org/photos/11091168/original.jpg?1507660358	https://www.inaturalist.org/photos/11091168					2017-10-09T16:15:32Z	abarclay96		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	abarclay96
1978869630	StillImage	image/jpeg	https://static.inaturalist.org/photos/7416597/original.jpg?1493061842	http://inaturalist.ca/photos/7416597					2016-05-25T09:03:31Z	Blake Weis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Blake Weis
1978868785	StillImage	image/jpeg	https://static.inaturalist.org/photos/5441621/original.jpeg?1478383990	http://www.inaturalist.org/photos/5441621					2016-10-30T20:05:55Z	tonyblake		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tonyblake
1978835191	StillImage	image/jpeg	https://static.inaturalist.org/photos/29421476/original.jpg?1545518719	https://www.inaturalist.org/photos/29421476					2011-03-11T13:46:28Z	Will Richardson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Will Richardson
1978833966	StillImage	image/jpeg	https://static.inaturalist.org/photos/29421325/original.jpeg?1545518459	https://www.inaturalist.org/photos/29421325					2010-01-02T09:50:38Z	Will Richardson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Will Richardson
1978833966	StillImage	image/jpeg	https://static.inaturalist.org/photos/29421321/original.jpeg?1545518453	https://www.inaturalist.org/photos/29421321					2010-01-02T09:18:11Z	Will Richardson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Will Richardson
1978833939	StillImage	image/jpeg	https://static.inaturalist.org/photos/29422178/original.jpg?1545519855	https://www.inaturalist.org/photos/29422178					2011-03-27T04:01:08Z	Will Richardson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Will Richardson
1978833796	StillImage	image/jpeg	https://static.inaturalist.org/photos/29421368/original.jpeg?1545518553	https://www.inaturalist.org/photos/29421368					2011-02-10T00:00:00Z	Will Richardson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Will Richardson
1978819879	StillImage	image/jpeg	https://static.inaturalist.org/photos/28979037/original.jpeg?1544317754	https://www.inaturalist.org/photos/28979037					2007-02-21T03:18:08Z	a_anctil		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	a_anctil
1978818517	StillImage	image/jpeg	https://static.inaturalist.org/photos/28212600/original.jpeg?1542481048	https://www.inaturalist.org/photos/28212600					2018-11-15T22:59:38Z	neujesse		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	neujesse
1978818410	StillImage	image/jpeg	https://static.inaturalist.org/photos/27997003/original.jpg?1541912231	https://www.inaturalist.org/photos/27997003					2018-11-11T04:47:35Z	alizawedin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	alizawedin
1978818410	StillImage	image/jpeg	https://static.inaturalist.org/photos/27997005/original.jpg?1541912237	https://www.inaturalist.org/photos/27997005					2018-11-11T04:47:35Z	alizawedin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	alizawedin
1978818408	StillImage	image/jpeg	https://static.inaturalist.org/photos/27994036/original.jpeg?1541906179	https://www.inaturalist.org/photos/27994036					2018-09-12T19:29:55Z	takenney		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	takenney
1978818407	StillImage	image/jpeg	https://static.inaturalist.org/photos/27993728/original.jpeg?1541905555	https://www.inaturalist.org/photos/27993728					2018-11-08T18:49:55Z	takenney		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	takenney
1978818406	StillImage	image/jpeg	https://static.inaturalist.org/photos/27993699/original.jpeg?1541905473	https://www.inaturalist.org/photos/27993699					2018-11-08T18:49:44Z	takenney		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	takenney
1978818311	StillImage	image/jpeg	https://static.inaturalist.org/photos/27994106/original.jpeg?1541906311	https://www.inaturalist.org/photos/27994106					2018-09-12T19:29:07Z	takenney		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	takenney
1978818225	StillImage	image/jpeg	https://static.inaturalist.org/photos/27993792/original.jpeg?1541905728	https://www.inaturalist.org/photos/27993792					2018-11-08T18:51:17Z	takenney		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	takenney
1978818224	StillImage	image/jpeg	https://static.inaturalist.org/photos/27993768/original.jpeg?1541905672	https://www.inaturalist.org/photos/27993768					2018-11-08T18:51:11Z	takenney		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	takenney
1978818223	StillImage	image/jpeg	https://static.inaturalist.org/photos/27993744/original.jpeg?1541905624	https://www.inaturalist.org/photos/27993744					2018-11-08T18:50:23Z	takenney		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	takenney
1978818202	StillImage	image/jpeg	https://static.inaturalist.org/photos/27937576/original.jpg?1541782762	https://www.inaturalist.org/photos/27937576					2018-11-09T16:01:59Z	alizawedin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	alizawedin
1978818159	StillImage	image/jpeg	https://static.inaturalist.org/photos/27840301/original.jpg?1541623872	https://www.inaturalist.org/photos/27840301					2018-11-05T23:00:00Z	kelsey_nish		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kelsey_nish
